x,l
http://vocab.getty.edu/aat/300194226,gatherings (gathered matter components)
http://vocab.getty.edu/aat/300078356,single bottom seams
http://vocab.getty.edu/aat/300391133,shafts (vehicle components)
http://vocab.getty.edu/aat/300447063,lupā
http://vocab.getty.edu/aat/300257678,wickets (architectural elements)
http://vocab.getty.edu/aat/300447119,mālāśākhā
http://vocab.getty.edu/aat/300443529,yán’é
http://vocab.getty.edu/aat/300033297,recessed pulls
http://vocab.getty.edu/aat/300125738,hip knobs
http://vocab.getty.edu/aat/300075338,screening rooms
http://vocab.getty.edu/aat/300446235,bhadra-phālanā
http://vocab.getty.edu/aat/300447025,indrakōśa
http://vocab.getty.edu/aat/300124782,cribbing
http://vocab.getty.edu/aat/300404715,spans (structural elements)
http://vocab.getty.edu/aat/300033523,friction hinges
http://vocab.getty.edu/aat/300266887,niqabs
http://vocab.getty.edu/aat/300024554,electron tubes
http://vocab.getty.edu/aat/300033438,master-keyed locks
http://vocab.getty.edu/aat/300068594,rawl plugs
http://vocab.getty.edu/aat/300065987,dap joints
http://vocab.getty.edu/aat/300036409,rose nails
http://vocab.getty.edu/aat/300052126,registers (HVAC components)
http://vocab.getty.edu/aat/300249771,thermostats
http://vocab.getty.edu/aat/300052575,plumbing fixtures
http://vocab.getty.edu/aat/300435644,<temporary alphabetical list: telecommunication systems components>
http://vocab.getty.edu/aat/300036400,horseshoe nails
http://vocab.getty.edu/aat/300036402,hurdle nails
http://vocab.getty.edu/aat/300077905,door silencers
http://vocab.getty.edu/aat/300033462,vestibule-door locks
http://vocab.getty.edu/aat/300033541,wardrobe hooks
http://vocab.getty.edu/aat/300079089,skeleton keys
http://vocab.getty.edu/aat/300203657,plume holders
http://vocab.getty.edu/aat/300395627,clothespins (laundry fasteners)
http://vocab.getty.edu/aat/300182284,sunlamps
http://vocab.getty.edu/aat/300182329,cocks (lighting device components)
http://vocab.getty.edu/aat/300203656,movements (clockworks)
http://vocab.getty.edu/aat/300040528,corner blocks
http://vocab.getty.edu/aat/300251146,side rails
http://vocab.getty.edu/aat/300033604,foot sockets
http://vocab.getty.edu/aat/300045386,tongue-and-groove joints
http://vocab.getty.edu/aat/300191094,strings (chordophone components)
http://vocab.getty.edu/aat/300033355,necked bolts
http://vocab.getty.edu/aat/300024898,nose bits
http://vocab.getty.edu/aat/300024921,cogs (machinery components)
http://vocab.getty.edu/aat/300079026,push pins
http://vocab.getty.edu/aat/300022681,zoom lenses
http://vocab.getty.edu/aat/300012938,galipot
http://vocab.getty.edu/aat/300014291,hempseed oil
http://vocab.getty.edu/aat/300419375,oil of garlic
http://vocab.getty.edu/aat/300014469,polyamide
http://vocab.getty.edu/aat/300155077,chlorofluorocarbon
http://vocab.getty.edu/aat/300001086,rampant arches
http://vocab.getty.edu/aat/300001293,Schwedler domes
http://vocab.getty.edu/aat/300446678,uraḥśṛṅga
http://vocab.getty.edu/aat/300411379,serpentine walls
http://vocab.getty.edu/aat/300247675,thermal storage walls
http://vocab.getty.edu/aat/300263289,valla
http://vocab.getty.edu/aat/300447364,kapilī
http://vocab.getty.edu/aat/300002088,pavements (surface elements)
http://vocab.getty.edu/aat/300002029,turnstiles
http://vocab.getty.edu/aat/300446670,stambhajālaka
http://vocab.getty.edu/aat/300002049,luminous ceilings
http://vocab.getty.edu/aat/300447280,śūrpa
http://vocab.getty.edu/aat/300299597,Doric columns
http://vocab.getty.edu/aat/300447328,ghaṭa
http://vocab.getty.edu/aat/300389704,panel shutters
http://vocab.getty.edu/aat/300219681,leaf-and-dart moldings
http://vocab.getty.edu/aat/300002914,trumeaux (doorway components)
http://vocab.getty.edu/aat/300446477,triśākhadvāra
http://vocab.getty.edu/aat/300417344,French windows
http://vocab.getty.edu/aat/300072326,lacing courses
http://vocab.getty.edu/aat/300002678,triforiums
http://vocab.getty.edu/aat/300446939,kōṣṭha
http://vocab.getty.edu/aat/300002357,snow guards
http://vocab.getty.edu/aat/300411463,spout gables
http://vocab.getty.edu/aat/300003718,ravelins
http://vocab.getty.edu/aat/300003779,Easter sepulchers
http://vocab.getty.edu/aat/300003887,roadside rest areas
http://vocab.getty.edu/aat/300003543,ovolos
http://vocab.getty.edu/aat/300447166,skandha
http://vocab.getty.edu/aat/300446323,mahāpaṭṭa
http://vocab.getty.edu/aat/300003565,hood moldings
http://vocab.getty.edu/aat/300265160,window screens
http://vocab.getty.edu/aat/300052379,<tracery and tracery components>
http://vocab.getty.edu/aat/300111871,lunchrooms
http://vocab.getty.edu/aat/300004440,morning rooms
http://vocab.getty.edu/aat/300446686,nṛtya-maṇḍapa
http://vocab.getty.edu/aat/300004498,larders
http://vocab.getty.edu/aat/300256426,mailrooms
http://vocab.getty.edu/aat/300003997,flues
http://vocab.getty.edu/aat/300432409,shops (retail spaces)
http://vocab.getty.edu/aat/300004240,steam rooms
http://vocab.getty.edu/aat/300446390,mukhaśālā
http://vocab.getty.edu/aat/300003694,keeps
http://vocab.getty.edu/aat/300447083,sabhākāra
http://vocab.getty.edu/aat/300004618,crypts
http://vocab.getty.edu/aat/300446949,Viṣṇukānta
http://vocab.getty.edu/aat/300429005,peg rail
http://vocab.getty.edu/aat/300423435,coin-operated telephone
http://vocab.getty.edu/aat/300424340,decade boxes
http://vocab.getty.edu/aat/300421804,aircraft wires
http://vocab.getty.edu/aat/300425263,fairing wires
http://vocab.getty.edu/aat/300432673,water supply pipe
http://vocab.getty.edu/aat/300425480,fire hose rack
http://vocab.getty.edu/aat/300446220,sundarābja
http://vocab.getty.edu/aat/300266146,jaṅghās
http://vocab.getty.edu/aat/300446997,muktā-tōraṇa
http://vocab.getty.edu/aat/300197199,container components
http://vocab.getty.edu/aat/300242145,<culminating and edge ornaments>
http://vocab.getty.edu/aat/300395685,deutoplasm
http://vocab.getty.edu/aat/300266550,plain cross stitches (tapestry stitches)
http://vocab.getty.edu/aat/300446261,uccālaka
http://vocab.getty.edu/aat/300209932,skirts (garments)
http://vocab.getty.edu/aat/300417781,embossed bindings
http://vocab.getty.edu/aat/300263615,kikko-toji
http://vocab.getty.edu/aat/300263454,outriggers
http://vocab.getty.edu/aat/300400563,chin ties
http://vocab.getty.edu/aat/300379458,polymethyl methacrylate (polyacrylate)
http://vocab.getty.edu/aat/300203991,triggers
http://vocab.getty.edu/aat/300040678,therm feet
http://vocab.getty.edu/aat/300197205,knops
http://vocab.getty.edu/aat/300263074,ogham
http://vocab.getty.edu/aat/300209772,older Roman cursive
http://vocab.getty.edu/aat/300195198,thuluth
http://vocab.getty.edu/aat/300042003,resonators
http://vocab.getty.edu/aat/300419942,piupiu
http://vocab.getty.edu/aat/300002747,pilastrades
http://vocab.getty.edu/aat/300002716,padstones
http://vocab.getty.edu/aat/300038521,pews
http://vocab.getty.edu/aat/300014404,polysulfide elastomer
http://vocab.getty.edu/aat/300253967,interleaves
http://vocab.getty.edu/aat/300078350,standing seams
http://vocab.getty.edu/aat/300418029,undercarriages (vehicle components)
http://vocab.getty.edu/aat/300233639,<Spanish carpets by pattern>
http://vocab.getty.edu/aat/300233478,<Turkoman rugs by function>
http://vocab.getty.edu/aat/300193794,shag carpets
http://vocab.getty.edu/aat/300187090,Venetian carpets
http://vocab.getty.edu/aat/300233228,robing
http://vocab.getty.edu/aat/300212305,slides (aerophone components)
http://vocab.getty.edu/aat/300263626,flanges (binding components)
http://vocab.getty.edu/aat/300168055,initials (layout features)
http://vocab.getty.edu/aat/300446575,pañcatala
http://vocab.getty.edu/aat/300052375,<windows and window components>
http://vocab.getty.edu/aat/300447124,mithunaśākhā
http://vocab.getty.edu/aat/300079044,ring handles
http://vocab.getty.edu/aat/300310751,kugikakushi
http://vocab.getty.edu/aat/300446361,bhadraratha
http://vocab.getty.edu/aat/300263175,staterooms
http://vocab.getty.edu/aat/300255116,lofts (upper level floors)
http://vocab.getty.edu/aat/300310120,diagrids
http://vocab.getty.edu/aat/300395597,tuning pegs
http://vocab.getty.edu/aat/300068600,toggle bolts
http://vocab.getty.edu/aat/300033524,full-mortise hinges
http://vocab.getty.edu/aat/300404297,wedding veils
http://vocab.getty.edu/aat/300050700,ground-fault circuit interruptors
http://vocab.getty.edu/aat/300033439,mortise locks
http://vocab.getty.edu/aat/300081816,rod anchors
http://vocab.getty.edu/aat/300078323,deformed joints
http://vocab.getty.edu/aat/300048934,staple nails
http://vocab.getty.edu/aat/300002372,ventilators (ventilation components)
http://vocab.getty.edu/aat/300265670,trompes (cooling components)
http://vocab.getty.edu/aat/300375059,rain barrels
http://vocab.getty.edu/aat/300249775,transceivers
http://vocab.getty.edu/aat/300036406,lath nails
http://vocab.getty.edu/aat/300036404,jobent nails
http://vocab.getty.edu/aat/300080031,doorstops
http://vocab.getty.edu/aat/300033595,sliding-door keys
http://vocab.getty.edu/aat/300239269,safety pins
http://vocab.getty.edu/aat/300203712,skulls (helmet components)
http://vocab.getty.edu/aat/300247475,frogs (fasteners)
http://vocab.getty.edu/aat/300181267,ultraviolet lamps
http://vocab.getty.edu/aat/300180112,collars (lighting device components)
http://vocab.getty.edu/aat/300203680,plates (timepiece components)
http://vocab.getty.edu/aat/300165825,<corners for furniture>
http://vocab.getty.edu/aat/300040453,testers (bed components)
http://vocab.getty.edu/aat/300233926,hardware handles (finish hardware)
http://vocab.getty.edu/aat/300174982,V-joints (wood joints)
http://vocab.getty.edu/aat/300023700,plug cutters
http://vocab.getty.edu/aat/300024967,collets
http://vocab.getty.edu/aat/300375411,orange oil
http://vocab.getty.edu/aat/300014471,polybutylene
http://vocab.getty.edu/aat/300311167,diaminophenyl oxydiazole
http://vocab.getty.edu/aat/300012939,gamboge (resin and pigment)
http://vocab.getty.edu/aat/300255931,jojoba oil
http://vocab.getty.edu/aat/300001059,segmental arches
http://vocab.getty.edu/aat/300001297,semidomes
http://vocab.getty.edu/aat/300002571,veneered walls
http://vocab.getty.edu/aat/300447263,maṇḍōvara
http://vocab.getty.edu/aat/300101421,shoji
http://vocab.getty.edu/aat/300045475,window guards
http://vocab.getty.edu/aat/300446195,padmanābha
http://vocab.getty.edu/aat/300447061,sūcika
http://vocab.getty.edu/aat/300446329,śūrpacchādya
http://vocab.getty.edu/aat/300446192,dvivajraka
http://vocab.getty.edu/aat/300420009,Ionic capitals
http://vocab.getty.edu/aat/300003028,persiennes
http://vocab.getty.edu/aat/300003487,paternosters
http://vocab.getty.edu/aat/300411413,kloosterkozijns
http://vocab.getty.edu/aat/300002635,lintel courses
http://vocab.getty.edu/aat/300447192,uparitala
http://vocab.getty.edu/aat/300446871,nāsikōṣṭha
http://vocab.getty.edu/aat/300002370,valleys (roof components)
http://vocab.getty.edu/aat/300076094,stepped gables
http://vocab.getty.edu/aat/300175482,mottes
http://vocab.getty.edu/aat/300003713,scarps (fortification elements)
http://vocab.getty.edu/aat/300404368,<fixtures for seating or kneeling in Christian religious buildings>
http://vocab.getty.edu/aat/300003889,roadsides
http://vocab.getty.edu/aat/300003545,platbands
http://vocab.getty.edu/aat/300447324,ūrdhvacippikā
http://vocab.getty.edu/aat/300446325,mahāvājana
http://vocab.getty.edu/aat/300447076,kaṇṭha-paṭṭikā
http://vocab.getty.edu/aat/300069796,transoms (opening components)
http://vocab.getty.edu/aat/300065035,pump rooms
http://vocab.getty.edu/aat/300004441,parlors
http://vocab.getty.edu/aat/300446947,paṭṭaśālā
http://vocab.getty.edu/aat/300004499,pantries
http://vocab.getty.edu/aat/300004521,offices (work spaces)
http://vocab.getty.edu/aat/300004003,soot doors
http://vocab.getty.edu/aat/300004362,sleeping spaces
http://vocab.getty.edu/aat/300081126,toilet compartments
http://vocab.getty.edu/aat/300446384,pradakṣiṇā
http://vocab.getty.edu/aat/300447359,sabhāśikhara
http://vocab.getty.edu/aat/300003781,feretories
http://vocab.getty.edu/aat/300447357,vyālapāda
http://vocab.getty.edu/aat/300425481,fire hose reel
http://vocab.getty.edu/aat/300430788,pressed metal ceiling tile
http://vocab.getty.edu/aat/300423463,color converter
http://vocab.getty.edu/aat/300424617,dimmer switches
http://vocab.getty.edu/aat/300421807,airlock modules
http://vocab.getty.edu/aat/300425606,fixed-pitch propellers
http://vocab.getty.edu/aat/300266547,plain stitches
http://vocab.getty.edu/aat/300446905,ulukhalapāda
http://vocab.getty.edu/aat/300447240,upāna
http://vocab.getty.edu/aat/300266149,kapotas
http://vocab.getty.edu/aat/300447057,mūlamañjarī
http://vocab.getty.edu/aat/300040635,trifid feet
http://vocab.getty.edu/aat/300205017,sound device components
http://vocab.getty.edu/aat/300133138,details (components)
http://vocab.getty.edu/aat/300395680,eggs (biological bodies)
http://vocab.getty.edu/aat/300194782,shorthand
http://vocab.getty.edu/aat/300379143,Protogothic
http://vocab.getty.edu/aat/300417886,pleated skirts
http://vocab.getty.edu/aat/300263591,embroidered bindings
http://vocab.getty.edu/aat/300211424,library bindings (gathered matter)
http://vocab.getty.edu/aat/300263198,pilothouses
http://vocab.getty.edu/aat/300210428,clavi
http://vocab.getty.edu/aat/300390992,wheel lock keys
http://vocab.getty.edu/aat/300263235,putlog holes
http://vocab.getty.edu/aat/300002717,parapets
http://vocab.getty.edu/aat/300014406,silicone elastomer
http://vocab.getty.edu/aat/300263614,kerfs
http://vocab.getty.edu/aat/300432957,wheel hubs
http://vocab.getty.edu/aat/300187410,tiger rugs
http://vocab.getty.edu/aat/300187097,vernehs
http://vocab.getty.edu/aat/300253712,ruffle
http://vocab.getty.edu/aat/300042402,valves (aerophone components)
http://vocab.getty.edu/aat/300195150,flyleaves
http://vocab.getty.edu/aat/300200430,leading (spacing)
http://vocab.getty.edu/aat/300203200,liners (container components)
http://vocab.getty.edu/aat/300446742,mṛṇālavalli-śākhā
http://vocab.getty.edu/aat/300033300,spade pulls
http://vocab.getty.edu/aat/300446810,padmakūṭa
http://vocab.getty.edu/aat/300002658,corps de logis
http://vocab.getty.edu/aat/300075767,long galleries
http://vocab.getty.edu/aat/300375104,fishplates (supporting elements)
http://vocab.getty.edu/aat/300052264,<trusses and truss components>
http://vocab.getty.edu/aat/300447264,rathākara
http://vocab.getty.edu/aat/300201497,racks and snails
http://vocab.getty.edu/aat/300375691,countertops
http://vocab.getty.edu/aat/300246366,<hinges and hinge components>
http://vocab.getty.edu/aat/300033525,full-surface hinges
http://vocab.getty.edu/aat/300212909,yashmaks
http://vocab.getty.edu/aat/300033472,insulators
http://vocab.getty.edu/aat/300133746,padlocks
http://vocab.getty.edu/aat/300081964,screw anchors
http://vocab.getty.edu/aat/300175006,flush joints (joints by form)
http://vocab.getty.edu/aat/300048945,umbrella nails
http://vocab.getty.edu/aat/300263236,safes (plumbing components)
http://vocab.getty.edu/aat/300068620,masonry nails
http://vocab.getty.edu/aat/300048922,<nails by form: head type>
http://vocab.getty.edu/aat/300024899,pod-bits
http://vocab.getty.edu/aat/300235732,computer components
http://vocab.getty.edu/aat/300174966,letter-box plates
http://vocab.getty.edu/aat/300033596,stop keys
http://vocab.getty.edu/aat/300239328,straight pins
http://vocab.getty.edu/aat/300080226,grommets
http://vocab.getty.edu/aat/300181995,deflectors
http://vocab.getty.edu/aat/300298883,sacristy cupboards
http://vocab.getty.edu/aat/300014379,elastomer
http://vocab.getty.edu/aat/300263584,<gum resin and gum resin by product>
http://vocab.getty.edu/aat/300014315,kapok oil
http://vocab.getty.edu/aat/300014266,rosemary oil
http://vocab.getty.edu/aat/300014473,polycarbonate
http://vocab.getty.edu/aat/300014668,ribbon (material)
http://vocab.getty.edu/aat/300001089,semiarches
http://vocab.getty.edu/aat/300001300,umbrella domes
http://vocab.getty.edu/aat/300446853,nālambalam
http://vocab.getty.edu/aat/300003614,soffits
http://vocab.getty.edu/aat/300446349,sabhā-padma-mandāraka
http://vocab.getty.edu/aat/300404736,umbrella roofs
http://vocab.getty.edu/aat/300266643,tent roofs
http://vocab.getty.edu/aat/300299598,Ionic columns
http://vocab.getty.edu/aat/300447333,laśuna
http://vocab.getty.edu/aat/300389702,roller shutters
http://vocab.getty.edu/aat/300219696,ribbon-and-stick moldings
http://vocab.getty.edu/aat/300417345,kruiskozijns
